data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2023,5,169876667,1.000,9,15729021
2023,5,169876667,0.820,3,15729022
2023,1,166796510,0.300,1,15272675
2023,1,166796522,1.200,1,15272676
2023,1,180974078,0.010,1,17241913
2023,2,171588902,0.300,3,15963042
2023,12,171588902,0.600,3,15963043
2023,5,180974162,44.100,3,17241918
2023,8,180974162,100.000,9,17241919
2023,8,176253492,1.000,11,16590160
2023,1,169025819,2.000,1,15593632
2023,1,169025823,1.750,1,15593634
2023,17,169025823,3.000,1,15593635
2023,1,166772031,3.000,1,15269734
2023,1,166772038,0.300,1,15269737
2023,1,167901326,1.200,1,15427502
2023,1,163813853,13.500,1,14850318
2023,4,165269620,1.000,9,15043115
2023,4,165269620,1.000,1,15043116
2023,4,167905650,1.000,9,15428202
2023,1,163813990,17.000,1,14850334
2023,12,163814090,3.000,9,14850341
2023,4,166778256,77.000,9,15270928
2023,8,166778256,3.000,1,15270929
2023,17,166778256,2.000,1,15270930
2023,1,166777999,5.000,1,15270903
2023,16,163813972,2.000,1,14850333
2023,2,176246988,1.000,1,16589311
2023,16,176246988,2.000,1,16589312
2023,17,176246988,1.000,1,16589313
2023,12,163814043,1.000,1,14850338
2023,4,166778026,1.000,3,15270906
2023,12,166778026,5.000,1,15270907
2023,17,166778026,1.000,1,15270908
2023,16,163814068,3.000,1,14850340
2023,1,165269656,10.610,1,15043117
2023,12,166778080,2.000,1,15270914
2023,1,163814243,8.000,1,14850371
2023,2,172886944,5.000,1,16149828
2023,5,172886944,2.000,3,16149829
2023,8,176247018,1.000,1,16589316
2023,16,176247018,1.000,1,16589317
2023,5,163814291,0.250,1,14850380
2023,12,163814179,4.000,1,14850351
2023,15,163814253,9.000,9,14850374
2023,12,163814279,7.000,1,14850377
2023,2,176246928,0.020,1,16589302
2023,5,176246928,12.000,3,16589303
2023,5,165269448,1.000,1,15043087
2023,5,165269367,0.100,7,15043067
2023,12,179062169,5.000,1,16973968
2023,8,165269420,0.000,1,15043079
2023,8,165269463,7.000,1,15043092
2023,5,165269569,1.000,9,15043104
2023,16,169866108,4.000,9,15727746
2023,4,172886808,22.000,9,16149808
2023,17,165269582,2.000,9,15043109
2023,5,169866154,3.000,1,15727753
2023,11,169866154,1.000,10,15727754
2023,2,165269605,1.000,1,15043112
2023,8,165269659,1.000,1,15043118
2023,12,165269659,2.000,1,15043119
2023,15,165269676,1.000,9,15043120
2023,1,165269725,2.000,1,15043127
2023,12,165269725,30.000,1,15043128
2023,16,165269725,1.000,1,15043129
2023,1,165269692,1.000,1,15043121
2023,16,165269692,1.000,1,15043122
2023,4,165269697,4.000,9,15043123
2023,5,166779061,6.000,1,15271010
2023,2,165269727,1.000,1,15043130
2023,4,165269727,26.000,9,15043131
2023,5,166778388,1.000,3,15270946
2023,16,166778388,1.000,9,15270947
2023,4,182146523,1.000,9,17416013
2023,4,171585556,24.000,9,15962549
2023,16,171585556,2.000,1,15962550
2023,1,166778455,7.100,1,15270962
2023,12,167905861,1.000,1,15428220
2023,8,165269799,2.000,1,15043145
2023,16,169856543,90.000,9,15726211
2023,12,177293750,7.000,1,16727953
2023,2,169856734,1.000,1,15726257
2023,4,169856578,0.050,1,15726221
2023,16,169856633,159.000,9,15726233
2023,12,169856597,7.600,1,15726223
2023,12,169856713,0.010,1,15726253
2023,12,171561768,1.000,9,15958804
2023,12,177293799,3.500,1,16727955
2023,2,169856913,1.000,1,15726295
2023,8,171561753,1.000,9,15958801
2023,2,177293798,1.500,1,16727954
2023,2,169856783,1.000,1,15726260
2023,12,169856783,13.000,1,15726261
2023,4,169856982,1.000,9,15726313
2023,12,169856982,1.000,9,15726314
2023,17,169856982,1.000,11,15726315
2023,2,172864156,1.000,9,16146184
2023,15,171561794,47.000,9,15958809
2023,16,171561794,7.000,9,15958810
2023,12,171561964,2.000,1,15958825
2023,11,172863547,24.000,9,16146100
2023,1,171562004,7.500,1,15958826
2023,2,171562004,1.000,1,15958827
2023,2,171562035,1.000,1,15958834
2023,4,171561855,1.000,9,15958816
2023,1,180940701,1.500,1,17236775
2023,17,172863646,1.000,9,16146119
2023,15,172863672,4.000,9,16146126
2023,2,171562044,1.500,1,15958837
2023,1,180940721,1.400,1,17236785
2023,2,172863514,0.110,1,16146096
2023,4,171561961,1.000,11,15958824
2023,17,171562027,0.500,1,15958833
2023,1,180940758,56.200,1,17236799
2023,2,180940758,514.000,1,17236800
2023,8,180940758,10.000,9,17236801
2023,11,171562141,3.000,1,15958842
2023,12,171562141,29.620,1,15958843
2023,1,172863532,1.000,9,16146098
2023,1,172863500,1.000,9,16146092
2023,12,174359334,1.000,1,16347476
2023,12,172863505,1.000,1,16146093
2023,2,172863706,1.000,1,16146134
2023,4,172863706,3.000,9,16146135
2023,4,174359403,1.000,11,16347498
2023,4,172863624,1.000,1,16146114
2023,4,172863642,1.000,11,16146118
2023,4,172863563,1.000,9,16146101
2023,12,172863580,1.000,9,16146103
2023,5,176219835,0.500,1,16584683
2023,8,176219835,0.015,1,16584684
2023,12,176219835,0.250,1,16584685
2023,4,174359457,1.000,1,16347516
2023,5,174359457,1.000,1,16347517
2023,12,174359457,2.000,1,16347518
2023,12,172863616,1.000,1,16146110
2023,12,172863631,1.000,1,16146116
2023,12,174359485,2.000,9,16347526
2023,12,172863625,1.000,11,16146115
2023,12,172863613,4.000,1,16146109
2023,4,172863654,1.000,11,16146120
2023,8,172863654,2.000,9,16146121
2023,12,174359307,1.000,1,16347467
2023,12,174359327,60.000,1,16347473
2023,12,174359331,2.000,1,16347475
2023,1,174359453,1.000,1,16347514
2023,2,174359453,1.000,1,16347515
2023,4,174359358,1.000,9,16347483
2023,12,174359358,1.000,9,16347484
2023,12,174359358,1.000,11,16347485
2023,2,174359448,0.500,1,16347512
2023,4,174359425,1.000,11,16347506
2023,1,174359471,1.000,11,16347523
2023,1,174359422,0.010,1,16347504
2023,2,174359513,3.560,1,16347531
2023,12,174359512,1.000,11,16347530
2023,12,176219733,0.250,1,16584671
2023,2,177293658,1.000,9,16727941
2023,1,176219848,1.000,1,16584688
2023,12,176219819,0.010,1,16584682
2023,8,176219860,1.000,1,16584689
2023,4,176219959,0.500,1,16584703
2023,4,176219937,1.000,1,16584696
2023,12,176219937,1.000,1,16584697
2023,12,182123678,1.000,1,17411852
2023,16,182123678,5.000,9,17411853
2023,17,176219906,1.000,11,16584692
2023,17,176219915,1.000,11,16584693
2023,1,176219949,3.000,9,16584700
2023,16,176219965,1.000,7,16584704
2023,8,176219988,13.000,1,16584706
2023,11,176219943,4.000,1,16584698
2023,12,176219943,0.500,1,16584699
2023,15,176220017,16.000,9,16584711
2023,2,176220019,0.100,1,16584713
2023,2,176219928,0.002,1,16584694
2023,8,176219928,1.000,9,16584695
2023,2,177293742,0.500,1,16727951
2023,11,177293742,2.000,3,16727952
2023,8,176219987,1.000,11,16584705
2023,2,177293972,0.020,1,16727966
2023,2,180940747,0.010,1,17236793
2023,1,177293905,0.001,1,16727959
2023,1,177294044,0.010,1,16727973
2023,11,177293975,2.000,9,16727967
2023,12,177293975,2.000,1,16727968
2023,8,177294174,22.000,9,16727982
2023,17,177294080,0.030,1,16727976
2023,16,177294139,1.000,9,16727981
2023,5,177294190,1.000,11,16727984
2023,12,177294204,1.000,1,16727985
2023,4,179040060,1.000,9,16970082
2023,12,179039962,2.500,1,16970069
2023,2,179039898,5.000,1,16970060
2023,5,179039898,111.500,1,16970061
2023,11,179039898,23.000,1,16970062
2023,12,179040037,4.000,1,16970078
2023,4,179040069,0.002,1,16970084
2023,8,179039931,1.000,11,16970066
2023,4,179040102,0.010,2,16970086
2023,4,179040567,1.000,1,16970149
2023,12,179039999,0.020,1,16970073
2023,5,165288411,1.000,11,15045073
2023,17,167925980,1.000,11,15430531
2023,2,167926024,1.000,11,15430536
2023,4,169053574,1.000,11,15596994
2023,5,169053586,1.000,11,15596995
2023,5,169053623,1.000,11,15596998
2023,4,174394894,1.000,11,16351694
2023,1,176258391,1.000,11,16590580
2023,5,174394906,1.000,11,16351696
2023,5,177314591,1.000,11,16730941
2023,5,177314493,1.000,1,16730920
2023,12,182153798,1.000,11,17417021
2023,17,182153798,1.000,11,17417022
2023,12,169041317,0.100,1,15595678
2023,12,169041339,1.000,1,15595680
2023,12,169041354,1.000,1,15595682
2023,12,169041410,7.000,1,15595687
2023,12,163821344,3.000,1,14851400
2023,12,169041425,3.000,1,15595691
2023,12,169041463,2.000,1,15595693
2023,12,163821432,2.000,1,14851417
2023,12,166788802,1.000,9,15272089
2023,12,169041382,1.500,1,15595684
2023,12,169041391,1.000,1,15595685
2023,12,163821504,0.010,9,14851433
2023,12,182149820,0.200,1,17416510
2023,12,163821367,40.000,1,14851407
2023,12,163821430,1.000,1,14851416
2023,12,163821531,11.000,1,14851436
2023,15,163821531,1.000,1,14851437
2023,12,163821407,1.000,9,14851414
2023,12,165278692,0.500,1,15044271
2023,12,182149689,0.100,1,17416477
2023,4,180972132,1.000,9,17241749
2023,12,180972132,1.000,9,17241750
2023,12,169041422,1.000,9,15595690
2023,12,165278369,1.000,9,15044238
2023,12,182149722,0.100,1,17416487
2023,8,165278387,1.000,1,15044241
2023,12,169041440,2.000,1,15595692
2023,12,174380434,1.000,9,16350313
2023,12,172889541,1.800,1,16150162
2023,12,172889573,2.000,9,16150167
2023,12,165278441,1.000,9,15044255
2023,17,165278441,1.000,9,15044256
2023,12,165278444,8.000,1,15044258
2023,12,172889552,0.500,1,16150165
2023,8,182149759,1.500,9,17416495
2023,8,182149759,0.100,1,17416496
2023,12,182149759,0.100,1,17416497
2023,12,176250996,2.000,1,16589841
2023,12,182149798,1.000,1,17416506
2023,12,172889587,0.100,1,16150170
2023,5,166789319,149.300,1,15272158
2023,12,165278440,5.250,1,15044254
2023,12,165278463,80.000,1,15044260
2023,12,166788905,21.000,1,15272102
2023,8,166788915,1.000,9,15272105
2023,12,166788876,1.400,1,15272095
2023,12,172889780,2.000,9,16150195
2023,12,166788896,8.000,1,15272101
2023,12,172889511,0.050,1,16150157
2023,12,166788922,0.100,1,15272107
2023,12,182643363,0.001,1,17489272
2023,12,166788883,2.200,1,15272098
2023,12,166788894,1.000,1,15272100
2023,12,166788913,0.010,5,15272103
2023,12,166788921,2.000,1,15272106
2023,12,166788935,1.600,1,15272112
2023,12,166788943,0.100,1,15272113
2023,12,166788956,1.300,1,15272116
2023,12,182643398,1.000,9,17489282
2023,12,166788981,0.500,1,15272122
2023,1,166788987,0.050,1,15272124
2023,5,166788929,5.000,1,15272108
2023,12,166788929,5.000,1,15272109
2023,15,166788929,2.000,9,15272110
2023,5,166788973,0.010,1,15272120
2023,12,169041669,1.000,9,15595715
2023,8,167914374,29.000,9,15429329
2023,12,167914374,0.010,1,15429330
2023,12,166788959,14.000,1,15272117
2023,12,166788966,14.000,1,15272119
2023,12,180972196,4.000,1,17241753
2023,12,166789013,1.000,9,15272129
2023,12,166789014,2.700,1,15272130
2023,12,166789025,1.700,1,15272131
2023,12,172889664,0.050,1,16150181
2023,2,166789039,0.200,1,15272134
2023,12,169041788,1.000,9,15595732
2023,12,169041812,1.000,9,15595735
2023,8,167914405,3.000,9,15429332
2023,12,167914405,1.000,9,15429333
2023,12,182149775,1.000,1,17416499
2023,12,167914444,0.500,1,15429340
2023,12,167914364,1.000,9,15429328
2023,8,182643424,3.000,1,17489287
2023,12,182643424,5.000,1,17489288
2023,16,167914422,1.000,9,15429336
2023,12,167914447,1.000,9,15429341
2023,12,167914453,1.000,1,15429343
2023,12,182643334,1.000,9,17489260
2023,12,180971943,3.000,1,17241724
2023,12,169041550,3.300,1,15595703
2023,12,182149818,1.000,1,17416509
2023,17,171588127,1.000,9,15962912
2023,12,169041752,1.000,9,15595730
2023,12,182149701,1.500,1,17416483
2023,12,169041646,1.000,9,15595713
2023,12,169041688,1.000,9,15595718
2023,12,172889532,0.050,1,16150161
2023,12,169041824,5.000,1,15595736
2023,12,182643422,1.000,1,17489286
2023,12,169041874,0.001,1,15595750
2023,12,169041729,0.800,1,15595728
2023,12,169871377,1.000,9,15728472
2023,12,169871396,1.000,1,15728480
2023,17,169871419,0.100,1,15728484
2023,12,169871433,0.100,1,15728486
2023,12,169871446,0.010,9,15728491
2023,17,169871469,1.000,1,15728493
2023,12,182149756,6.000,1,17416494
2023,12,169871485,0.010,1,15728497
2023,2,169871495,8.000,1,15728501
2023,8,169871507,7.000,9,15728502
2023,2,169871526,13.000,1,15728503
2023,4,169871445,1.000,1,15728489
2023,12,169871445,90.000,1,15728490
2023,12,169871652,1.000,1,15728517
2023,8,169871679,1.000,9,15728521
2023,12,169871679,0.910,1,15728522
2023,12,171588150,0.010,1,15962917
2023,1,166778233,4.000,1,15270921
2023,4,165269820,1.000,1,15043149
2023,17,165269820,1.000,1,15043150
2023,8,169866126,1.000,1,15727750
2023,1,166778284,2.000,1,15270931
2023,16,171585731,3.000,1,15962575
2023,16,166778337,1.000,9,15270935
2023,2,166778351,1.000,11,15270937
2023,4,166778351,7.000,9,15270938
2023,8,169866133,1.000,3,15727751
2023,12,169866133,1.000,9,15727752
2023,5,166778356,1.000,9,15270939
2023,5,166778396,1.000,1,15270949
2023,2,166778407,1.500,1,15270950
2023,1,166778417,2.000,1,15270952
2023,8,166778394,7.000,9,15270948
2023,16,166778415,5.000,9,15270951
2023,16,166778452,0.010,1,15270961
2023,5,166778430,4.000,1,15270958
2023,2,172886887,3.000,1,16149818
2023,16,172886887,0.000,9,16149819
2023,12,169030679,1.000,3,15594490
2023,2,166778475,1.000,1,15270965
2023,17,169866021,1.000,9,15727738
2023,5,166778440,1.000,9,15270959
2023,4,166778496,1.000,11,15270968
2023,2,171585762,7.000,1,15962583
2023,5,171585762,25.000,1,15962584
2023,2,166778599,0.010,1,15270973
2023,16,166778599,7.010,1,15270974
2023,1,166778645,1.000,1,15270983
2023,2,166778645,0.040,1,15270984
2023,17,166778645,14.000,1,15270985
2023,12,166778629,1.000,1,15270977
2023,16,166778543,1.000,1,15270972
2023,5,182146622,5.000,3,17416038
2023,16,182146622,5.000,9,17416039
2023,8,166778632,2.000,1,15270978
2023,16,166778632,1.000,9,15270979
2023,5,166778638,2.000,1,15270980
2023,16,166778702,1.000,1,15270990
2023,5,166778748,0.850,3,15270994
2023,5,166778693,12.247,3,15270989
2023,16,169030594,1.000,11,15594471
2023,17,169030594,1.000,11,15594472
2023,4,167905995,78.000,9,15428231
2023,5,167906074,1.000,1,15428247
2023,2,172886779,17.000,1,16149806
2023,8,167906235,1.000,1,15428270
2023,5,167906211,1.000,1,15428268
2023,5,172886860,15.250,3,16149810
2023,8,172886860,2.360,3,16149811
2023,2,167906326,1.000,1,15428286
2023,5,167906208,1.000,1,15428266
2023,15,167906293,5.000,9,15428283
2023,16,167906368,3.000,1,15428289
2023,17,167906368,1.000,1,15428290
2023,2,172886957,0.000,1,16149830
2023,15,172886957,4.000,9,16149831
2023,16,172886957,0.000,1,16149832
2023,5,167906444,3.000,5,15428306
2023,11,167906444,2.000,3,15428307
2023,4,167906443,4.000,1,15428304
2023,15,167906443,6.000,1,15428305
2023,1,169030463,3.000,3,15594442
2023,2,169030463,1.000,1,15594443
2023,16,169030463,1.000,9,15594444
2023,2,169030477,70.000,1,15594447
2023,4,169030477,27.000,1,15594448
2023,12,169866317,1.000,9,15727766
2023,17,169866525,1.000,3,15727808
2023,4,172886981,50.000,1,16149836
2023,16,172886981,2.000,9,16149837
2023,5,172886791,1.000,4,16149807
2023,8,167906845,1.000,5,15428366
2023,16,167906845,2.000,1,15428367
2023,4,171586111,2.000,1,15962648
2023,8,169866430,1.000,11,15727783
2023,4,169030657,2.000,1,15594487
2023,5,167906956,1.000,9,15428379
2023,8,167906804,57.000,1,15428359
2023,17,169866443,1.000,11,15727785
2023,17,167906794,1.000,1,15428358
2023,12,171586174,1.000,9,15962659
2023,4,172886928,4.000,1,16149822
2023,12,172886928,3.000,1,16149823
2023,17,172886928,1.000,1,16149824
2023,8,169030597,1.000,11,15594474
2023,16,169030597,1.000,11,15594475
2023,2,171586199,9.600,1,15962664
2023,5,169030601,1.000,3,15594476
2023,4,171586376,1.000,11,15962702
2023,13,169030650,1.000,9,15594484
2023,16,169030650,8.000,9,15594485
2023,4,171586393,3.500,1,15962707
2023,2,172886862,1.000,1,16149812
2023,8,172886862,10.000,9,16149813
2023,13,172886862,9.500,9,16149814
2023,8,171586222,1.000,9,15962669
2023,5,169031303,1.000,1,15594563
2023,5,169030941,1.000,1,15594530
2023,12,169030959,1.000,1,15594532
2023,17,169030976,1.000,9,15594534
2023,4,169031128,1.000,1,15594547
2023,13,169031128,1.000,1,15594548
2023,2,172887034,3.000,1,16149844
2023,16,169031014,1.000,9,15594537
2023,1,169030992,1.000,9,15594536
2023,17,171586351,1.000,9,15962690
2023,16,182146694,1.020,1,17416053
2023,17,182146694,1.000,1,17416054
2023,12,169031025,2.000,1,15594541
2023,10,169866886,1.000,5,15727837
2023,17,169866886,2.000,9,15727838
2023,16,169866903,2.000,9,15727842
2023,5,172886865,1.000,11,16149815
2023,16,172886865,1.000,11,16149816
2023,8,172887019,5.000,9,16149840
2023,16,172887019,1.000,1,16149841
2023,17,172886979,1.000,11,16149835
2023,2,169867193,2.000,1,15727878
2023,16,169867107,0.100,1,15727865
2023,17,169867107,0.500,1,15727866
2023,17,179062107,6.500,9,16973948
2023,4,172886937,1.000,9,16149825
2023,12,172886937,1.000,9,16149826
2023,16,172886937,1.000,9,16149827
2023,16,169867172,1.000,11,15727875
2023,17,169867172,1.000,11,15727876
2023,16,171586477,42.000,9,15962717
2023,17,169867413,1.000,11,15727897
2023,8,169867370,1.000,1,15727893
2023,12,171586738,2.000,1,15962761
2023,17,171586738,1.000,1,15962762
2023,12,172886916,1.000,9,16149821
2023,4,171586659,0.100,1,15962745
2023,17,172887043,1.000,11,16149846
2023,8,171586682,5.000,9,15962749
2023,17,171586682,5.000,9,15962750
2023,12,171586726,3.500,1,15962760
2023,12,172887128,1.000,9,16149854
2023,17,172887128,1.000,11,16149855
2023,12,171586717,3.600,1,15962755
2023,1,172887028,0.300,1,16149842
2023,4,172887028,0.100,1,16149843
2023,17,171586825,1.000,11,15962777
2023,16,171587060,2.000,9,15962800
2023,4,171586965,1.000,1,15962786
2023,1,172887140,1.000,9,16149857
2023,11,172887140,1.000,9,16149858
2023,17,171587134,9.000,9,15962809
2023,2,171587104,1.000,1,15962804
2023,6,171586992,3.000,9,15962793
2023,8,171587354,2.000,9,15962853
2023,2,171587222,4.000,1,15962822
2023,8,171587222,3.000,9,15962823
2023,11,171587222,1.000,9,15962824
2023,2,171587281,2.000,1,15962834
2023,17,171587268,1.000,1,15962832
2023,1,176246836,5.000,1,16589290
2023,4,176246836,1.000,1,16589291
2023,16,176246836,2.000,1,16589292
2023,17,171587443,1.000,1,15962866
2023,17,171587342,0.100,1,15962847
2023,5,171587356,6.000,1,15962855
2023,17,171587424,1.000,9,15962860
2023,1,172887212,2.000,1,16149871
2023,12,172887179,0.300,1,16149866
2023,16,172887179,0.100,1,16149867
2023,17,172887179,2.000,9,16149868
2023,17,171587504,18.000,9,15962870
2023,12,172887373,12.000,3,16149893
2023,1,172887222,1.100,1,16149873
2023,2,172887222,0.030,1,16149874
2023,17,172887260,1.000,1,16149882
2023,1,172887202,3.500,1,16149870
2023,1,179062222,1.000,9,16973984
2023,2,179062222,2.000,1,16973985
2023,1,172887286,2.000,1,16149883
2023,2,172887286,1.000,1,16149884
2023,12,172887243,1.000,1,16149880
2023,8,179062279,5.800,1,16973991
2023,16,179062279,8.000,1,16973992
2023,17,172887431,1.000,9,16149896
2023,8,176247058,1.000,9,16589322
2023,2,172887304,15.000,1,16149887
2023,16,172887304,1.000,11,16149888
2023,17,172887304,1.000,11,16149889
2023,4,172887508,1.000,9,16149905
2023,17,172887327,1.000,1,16149891
2023,17,172887478,1.000,11,16149901
2023,17,172887680,1.000,1,16149925
2023,12,172887423,0.250,3,16149895
2023,5,176247122,0.500,1,16589329
2023,5,172887566,1.000,1,16149913
2023,5,182146803,1.000,1,17416073
2023,12,176246994,1.000,1,16589314
2023,1,177303091,2.000,1,16729302
2023,8,179062150,1.000,9,16973958
2023,12,179062150,1.000,1,16973959
2023,8,179062211,1.000,1,16973979
2023,17,179062211,1.000,1,16973980
2023,2,180966597,1.000,11,17241090
2023,16,172887649,1.000,1,16149924
2023,2,172887600,3.500,1,16149916
2023,16,172887682,1.000,1,16149926
2023,17,172887682,1.000,5,16149927
2023,8,176247117,1.000,11,16589327
2023,17,176247117,1.000,11,16589328
2023,12,172887604,0.500,3,16149918
2023,16,172887574,3.000,1,16149914
2023,1,177303220,14.000,1,16729317
2023,4,177303220,3.000,9,16729318
2023,1,177303159,1.000,1,16729311
2023,12,180966465,1.000,9,17241068
2023,16,172887765,3.000,9,16149937
2023,5,172887843,0.010,1,16149940
2023,4,172887816,1.000,1,16149939
2023,2,179062080,1.000,1,16973945
2023,1,179062125,4.900,1,16973951
2023,12,177303152,6.100,1,16729309
2023,2,180966515,1.000,1,17241074
2023,11,180966515,5.000,1,17241075
2023,16,176247433,1.000,11,16589367
